enrollment_id,student_id,course_id,semester_id,grade,created_at
ENR-01585,STU-0204,CRS-0058,SEM-5,C,2026-04-16T13:18:17.267944
ENR-01586,STU-0296,CRS-0047,SEM-1,C,2026-04-16T13:18:17.267950
ENR-01587,STU-0122,CRS-0058,SEM-2,B,2026-04-16T13:18:17.267954
ENR-01588,STU-0311,CRS-0029,SEM-1,A,2026-04-16T13:18:17.267958
ENR-01589,STU-0255,CRS-0060,SEM-5,D,2026-04-16T13:18:17.267962
ENR-01590,STU-0477,CRS-0030,SEM-3,A,2026-04-16T13:18:17.267966
ENR-01591,STU-0235,CRS-0009,SEM-3,A,2026-04-16T13:18:17.267972
ENR-01592,STU-0226,CRS-0038,SEM-1,A,2026-04-16T13:18:17.267976
ENR-01593,STU-0482,CRS-0034,SEM-2,D,2026-04-16T13:18:17.267980
ENR-01594,STU-0316,CRS-0053,SEM-5,B,2026-04-16T13:18:17.267984
ENR-01595,STU-0416,CRS-0006,SEM-2,C,2026-04-16T13:18:17.267988
ENR-01596,STU-0061,CRS-0003,SEM-3,C,2026-04-16T13:18:17.267992
ENR-01597,STU-0397,CRS-0040,SEM-2,B,2026-04-16T13:18:17.267996
ENR-01598,STU-0074,CRS-0048,SEM-3,B,2026-04-16T13:18:17.268000
ENR-01599,STU-0453,CRS-0044,SEM-5,B,2026-04-16T13:18:17.268004
ENR-01600,STU-0220,CRS-0041,SEM-5,F,2026-04-16T13:18:17.268008
ENR-01601,STU-0173,CRS-0033,SEM-5,A,2026-04-16T13:18:17.268012
ENR-01602,STU-0116,CRS-0037,SEM-5,C,2026-04-16T13:18:17.268018
ENR-01603,STU-0223,CRS-0012,SEM-5,C,2026-04-16T13:18:17.268022
ENR-01604,STU-0154,CRS-0031,SEM-2,A,2026-04-16T13:18:17.268026
ENR-01605,STU-0130,CRS-0058,SEM-6,A,2026-04-16T13:18:17.268030
ENR-01606,STU-0371,CRS-0055,SEM-6,D,2026-04-16T13:18:17.268034
ENR-01607,STU-0094,CRS-0055,SEM-3,A,2026-04-16T13:18:17.268038
ENR-01608,STU-0015,CRS-0054,SEM-3,B,2026-04-16T13:18:17.268042
ENR-01609,STU-0153,CRS-0042,SEM-1,B,2026-04-16T13:18:17.268047
ENR-01610,STU-0476,CRS-0036,SEM-6,A,2026-04-16T13:18:17.268052
ENR-01611,STU-0043,CRS-0012,SEM-3,B,2026-04-16T13:18:17.268056
ENR-01612,STU-0163,CRS-0048,SEM-4,B,2026-04-16T13:18:17.268061
ENR-01613,STU-0482,CRS-0041,SEM-2,A,2026-04-16T13:18:17.268065
ENR-01614,STU-0306,CRS-0044,SEM-5,A,2026-04-16T13:18:17.268069
ENR-01615,STU-0017,CRS-0024,SEM-2,A,2026-04-16T13:18:17.268073
ENR-01616,STU-0289,CRS-0058,SEM-3,C,2026-04-16T13:18:17.268077
ENR-01617,STU-0198,CRS-0038,SEM-3,F,2026-04-16T13:18:17.268081
ENR-01618,STU-0040,CRS-0018,SEM-5,A,2026-04-16T13:18:17.268085
ENR-01619,STU-0270,CRS-0031,SEM-4,A,2026-04-16T13:18:17.268089
ENR-01620,STU-0289,CRS-0050,SEM-6,B,2026-04-16T13:18:17.268093
ENR-01621,STU-0302,CRS-0011,SEM-2,A,2026-04-16T13:18:17.268097
ENR-01622,STU-0325,CRS-0018,SEM-5,D,2026-04-16T13:18:17.268101
ENR-01623,STU-0189,CRS-0002,SEM-3,C,2026-04-16T13:18:17.268107
ENR-01624,STU-0138,CRS-0010,SEM-5,D,2026-04-16T13:18:17.268113
ENR-01625,STU-0214,CRS-0004,SEM-5,F,2026-04-16T13:18:17.268118
ENR-01626,STU-0356,CRS-0041,SEM-2,W,2026-04-16T13:18:17.268122
ENR-01627,STU-0198,CRS-0028,SEM-1,B,2026-04-16T13:18:17.268126
ENR-01628,STU-0215,CRS-0018,SEM-6,A,2026-04-16T13:18:17.268130
ENR-01629,STU-0345,CRS-0020,SEM-6,A,2026-04-16T13:18:17.268134
ENR-01630,STU-0370,CRS-0003,SEM-4,D,2026-04-16T13:18:17.268140
ENR-01631,STU-0173,CRS-0004,SEM-4,D,2026-04-16T13:18:17.268144
ENR-01632,STU-0267,CRS-0034,SEM-6,A,2026-04-16T13:18:17.268148
ENR-01633,STU-0385,CRS-0011,SEM-5,F,2026-04-16T13:18:17.268152
ENR-01634,STU-0440,CRS-0010,SEM-2,D,2026-04-16T13:18:17.268156
ENR-01635,STU-0356,CRS-0059,SEM-6,B,2026-04-16T13:18:17.268160
ENR-01636,STU-0455,CRS-0042,SEM-4,A,2026-04-16T13:18:17.268164
ENR-01637,STU-0299,CRS-0010,SEM-3,B,2026-04-16T13:18:17.268168
ENR-01638,STU-0455,CRS-0040,SEM-1,B,2026-04-16T13:18:17.268173
ENR-01639,STU-0482,CRS-0018,SEM-2,B,2026-04-16T13:18:17.268177
ENR-01640,STU-0248,CRS-0056,SEM-3,C,2026-04-16T13:18:17.268180
ENR-01641,STU-0468,CRS-0036,SEM-4,B,2026-04-16T13:18:17.268184
ENR-01642,STU-0210,CRS-0034,SEM-3,B,2026-04-16T13:18:17.268188
ENR-01643,STU-0121,CRS-0015,SEM-1,C,2026-04-16T13:18:17.268193
ENR-01644,STU-0087,CRS-0019,SEM-1,B,2026-04-16T13:18:17.268197
ENR-01645,STU-0068,CRS-0054,SEM-5,B,2026-04-16T13:18:17.268203
ENR-01646,STU-0163,CRS-0006,SEM-1,B,2026-04-16T13:18:17.268207
ENR-01647,STU-0263,CRS-0002,SEM-1,C,2026-04-16T13:18:17.268211
ENR-01648,STU-0143,CRS-0043,SEM-4,C,2026-04-16T13:18:17.268216
ENR-01649,STU-0181,CRS-0047,SEM-5,B,2026-04-16T13:18:17.268221
ENR-01650,STU-0486,CRS-0003,SEM-6,A,2026-04-16T13:18:17.268226
ENR-01651,STU-0195,CRS-0011,SEM-4,A,2026-04-16T13:18:17.268230
ENR-01652,STU-0370,CRS-0015,SEM-4,A,2026-04-16T13:18:17.268234
ENR-01653,STU-0383,CRS-0035,SEM-4,D,2026-04-16T13:18:17.268238
ENR-01654,STU-0001,CRS-0035,SEM-5,F,2026-04-16T13:18:17.268242
ENR-01655,STU-0061,CRS-0037,SEM-4,F,2026-04-16T13:18:17.268246
ENR-01656,STU-0452,CRS-0039,SEM-3,A,2026-04-16T13:18:17.268250
ENR-01657,STU-0025,CRS-0025,SEM-1,B,2026-04-16T13:18:17.268255
ENR-01658,STU-0067,CRS-0042,SEM-1,A,2026-04-16T13:18:17.268259
ENR-01659,STU-0493,CRS-0046,SEM-4,C,2026-04-16T13:18:17.268263
ENR-01660,STU-0448,CRS-0003,SEM-2,B,2026-04-16T13:18:17.268267
ENR-01661,STU-0066,CRS-0012,SEM-2,C,2026-04-16T13:18:17.268271
ENR-01662,STU-0329,CRS-0058,SEM-2,A,2026-04-16T13:18:17.268276
ENR-01663,STU-0079,CRS-0045,SEM-6,A,2026-04-16T13:18:17.268280
ENR-01664,STU-0260,CRS-0020,SEM-5,D,2026-04-16T13:18:17.268284
ENR-01665,STU-0133,CRS-0037,SEM-3,W,2026-04-16T13:18:17.268288
ENR-01666,STU-0064,CRS-0019,SEM-4,B,2026-04-16T13:18:17.268294
ENR-01667,STU-0137,CRS-0041,SEM-1,B,2026-04-16T13:18:17.268298
ENR-01668,STU-0019,CRS-0039,SEM-5,A,2026-04-16T13:18:17.268303
ENR-01669,STU-0271,CRS-0060,SEM-4,B,2026-04-16T13:18:17.268308
ENR-01670,STU-0398,CRS-0055,SEM-4,A,2026-04-16T13:18:17.268312
ENR-01671,STU-0464,CRS-0006,SEM-5,B,2026-04-16T13:18:17.268317
ENR-01672,STU-0341,CRS-0031,SEM-3,B,2026-04-16T13:18:17.268321
ENR-01673,STU-0050,CRS-0006,SEM-6,B,2026-04-16T13:18:17.268325
ENR-01674,STU-0485,CRS-0052,SEM-4,B,2026-04-16T13:18:17.268330
ENR-01675,STU-0464,CRS-0046,SEM-4,C,2026-04-16T13:18:17.268334
ENR-01676,STU-0458,CRS-0005,SEM-3,A,2026-04-16T13:18:17.268338
ENR-01677,STU-0121,CRS-0022,SEM-3,C,2026-04-16T13:18:17.268343
ENR-01678,STU-0301,CRS-0042,SEM-6,D,2026-04-16T13:18:17.268347
ENR-01679,STU-0002,CRS-0004,SEM-1,B,2026-04-16T13:18:17.268351
ENR-01680,STU-0161,CRS-0045,SEM-4,C,2026-04-16T13:18:17.268355
ENR-01681,STU-0028,CRS-0028,SEM-6,B,2026-04-16T13:18:17.268359
ENR-01682,STU-0359,CRS-0014,SEM-5,C,2026-04-16T13:18:17.268363
ENR-01683,STU-0466,CRS-0046,SEM-6,A,2026-04-16T13:18:17.268367
ENR-01684,STU-0256,CRS-0017,SEM-6,A,2026-04-16T13:18:17.268371
ENR-01685,STU-0476,CRS-0042,SEM-1,F,2026-04-16T13:18:17.268375
ENR-01686,STU-0139,CRS-0024,SEM-4,B,2026-04-16T13:18:17.268380
ENR-01687,STU-0274,CRS-0014,SEM-2,A,2026-04-16T13:18:17.268385
ENR-01688,STU-0051,CRS-0051,SEM-3,A,2026-04-16T13:18:17.268390
ENR-01689,STU-0358,CRS-0012,SEM-1,C,2026-04-16T13:18:17.268395
ENR-01690,STU-0492,CRS-0003,SEM-3,B,2026-04-16T13:18:17.268398
ENR-01691,STU-0403,CRS-0026,SEM-2,C,2026-04-16T13:18:17.268403
ENR-01692,STU-0207,CRS-0035,SEM-4,B,2026-04-16T13:18:17.268407
ENR-01693,STU-0202,CRS-0017,SEM-3,C,2026-04-16T13:18:17.268411
ENR-01694,STU-0406,CRS-0009,SEM-6,A,2026-04-16T13:18:17.268415
ENR-01695,STU-0212,CRS-0046,SEM-3,A,2026-04-16T13:18:17.268419
ENR-01696,STU-0421,CRS-0051,SEM-5,C,2026-04-16T13:18:17.268423
ENR-01697,STU-0429,CRS-0005,SEM-2,C,2026-04-16T13:18:17.268427
ENR-01698,STU-0016,CRS-0012,SEM-1,C,2026-04-16T13:18:17.268431
ENR-01699,STU-0057,CRS-0009,SEM-5,B,2026-04-16T13:18:17.268434
ENR-01700,STU-0063,CRS-0005,SEM-6,C,2026-04-16T13:18:17.268438
ENR-01701,STU-0194,CRS-0056,SEM-1,A,2026-04-16T13:18:17.268442
ENR-01702,STU-0229,CRS-0015,SEM-5,A,2026-04-16T13:18:17.268447
ENR-01703,STU-0384,CRS-0057,SEM-1,A,2026-04-16T13:18:17.268451
ENR-01704,STU-0061,CRS-0055,SEM-6,D,2026-04-16T13:18:17.268455
ENR-01705,STU-0398,CRS-0041,SEM-2,A,2026-04-16T13:18:17.268459
ENR-01706,STU-0344,CRS-0047,SEM-1,C,2026-04-16T13:18:17.268463
ENR-01707,STU-0495,CRS-0047,SEM-6,A,2026-04-16T13:18:17.268467
ENR-01708,STU-0029,CRS-0018,SEM-4,C,2026-04-16T13:18:17.268474
ENR-01709,STU-0163,CRS-0033,SEM-5,F,2026-04-16T13:18:17.268478
ENR-01710,STU-0482,CRS-0029,SEM-2,A,2026-04-16T13:18:17.268482
ENR-01711,STU-0492,CRS-0026,SEM-3,B,2026-04-16T13:18:17.268486
ENR-01712,STU-0362,CRS-0049,SEM-4,C,2026-04-16T13:18:17.268490
ENR-01713,STU-0236,CRS-0010,SEM-4,C,2026-04-16T13:18:17.268494
ENR-01714,STU-0259,CRS-0055,SEM-4,D,2026-04-16T13:18:17.268498
ENR-01715,STU-0429,CRS-0051,SEM-1,A,2026-04-16T13:18:17.268503
ENR-01716,STU-0429,CRS-0021,SEM-1,A,2026-04-16T13:18:17.268507
ENR-01717,STU-0114,CRS-0042,SEM-5,C,2026-04-16T13:18:17.268511
ENR-01718,STU-0226,CRS-0032,SEM-5,B,2026-04-16T13:18:17.268515
ENR-01719,STU-0454,CRS-0011,SEM-3,A,2026-04-16T13:18:17.268519
ENR-01720,STU-0223,CRS-0045,SEM-3,D,2026-04-16T13:18:17.268523
ENR-01721,STU-0048,CRS-0048,SEM-3,A,2026-04-16T13:18:17.268527
ENR-01722,STU-0259,CRS-0015,SEM-4,D,2026-04-16T13:18:17.268531
ENR-01723,STU-0253,CRS-0030,SEM-4,B,2026-04-16T13:18:17.268535
ENR-01724,STU-0292,CRS-0019,SEM-5,C,2026-04-16T13:18:17.268539
ENR-01725,STU-0030,CRS-0052,SEM-2,B,2026-04-16T13:18:17.268545
ENR-01726,STU-0028,CRS-0059,SEM-5,W,2026-04-16T13:18:17.268549
ENR-01727,STU-0196,CRS-0009,SEM-5,B,2026-04-16T13:18:17.268554
ENR-01728,STU-0486,CRS-0048,SEM-2,F,2026-04-16T13:18:17.268559
ENR-01729,STU-0023,CRS-0053,SEM-2,A,2026-04-16T13:18:17.268563
ENR-01730,STU-0088,CRS-0055,SEM-5,A,2026-04-16T13:18:17.268568
ENR-01731,STU-0240,CRS-0001,SEM-4,A,2026-04-16T13:18:17.268572
ENR-01732,STU-0410,CRS-0025,SEM-1,A,2026-04-16T13:18:17.268576
ENR-01733,STU-0010,CRS-0047,SEM-6,A,2026-04-16T13:18:17.268580
ENR-01734,STU-0009,CRS-0038,SEM-5,B,2026-04-16T13:18:17.268584
ENR-01735,STU-0371,CRS-0022,SEM-5,C,2026-04-16T13:18:17.268588
ENR-01736,STU-0060,CRS-0058,SEM-2,D,2026-04-16T13:18:17.268592
ENR-01737,STU-0424,CRS-0023,SEM-3,A,2026-04-16T13:18:17.268596
ENR-01738,STU-0471,CRS-0047,SEM-3,B,2026-04-16T13:18:17.268601
ENR-01739,STU-0265,CRS-0056,SEM-6,D,2026-04-16T13:18:17.268605
ENR-01740,STU-0181,CRS-0050,SEM-2,C,2026-04-16T13:18:17.268609
ENR-01741,STU-0007,CRS-0009,SEM-4,B,2026-04-16T13:18:17.268614
ENR-01742,STU-0354,CRS-0043,SEM-1,B,2026-04-16T13:18:17.268618
ENR-01743,STU-0466,CRS-0011,SEM-4,C,2026-04-16T13:18:17.268622
ENR-01744,STU-0330,CRS-0051,SEM-1,D,2026-04-16T13:18:17.268626
ENR-01745,STU-0392,CRS-0009,SEM-6,A,2026-04-16T13:18:17.268630
ENR-01746,STU-0491,CRS-0024,SEM-5,B,2026-04-16T13:18:17.268635
ENR-01747,STU-0165,CRS-0055,SEM-4,B,2026-04-16T13:18:17.268640
ENR-01748,STU-0122,CRS-0052,SEM-1,A,2026-04-16T13:18:17.268644
ENR-01749,STU-0438,CRS-0032,SEM-6,F,2026-04-16T13:18:17.268648
ENR-01750,STU-0494,CRS-0053,SEM-1,B,2026-04-16T13:18:17.268653
ENR-01751,STU-0347,CRS-0006,SEM-1,B,2026-04-16T13:18:17.268659
ENR-01752,STU-0389,CRS-0053,SEM-2,D,2026-04-16T13:18:17.268664
ENR-01753,STU-0056,CRS-0028,SEM-3,C,2026-04-16T13:18:17.268668
ENR-01754,STU-0455,CRS-0011,SEM-3,A,2026-04-16T13:18:17.268672
ENR-01755,STU-0163,CRS-0042,SEM-6,D,2026-04-16T13:18:17.268676
ENR-01756,STU-0266,CRS-0023,SEM-6,B,2026-04-16T13:18:17.268680
ENR-01757,STU-0405,CRS-0003,SEM-2,W,2026-04-16T13:18:17.268684
ENR-01758,STU-0168,CRS-0028,SEM-3,F,2026-04-16T13:18:17.268688
ENR-01759,STU-0102,CRS-0029,SEM-3,F,2026-04-16T13:18:17.268692
ENR-01760,STU-0120,CRS-0058,SEM-5,A,2026-04-16T13:18:17.268696
ENR-01761,STU-0170,CRS-0003,SEM-1,B,2026-04-16T13:18:17.268700
ENR-01762,STU-0474,CRS-0055,SEM-1,B,2026-04-16T13:18:17.268704
ENR-01763,STU-0105,CRS-0023,SEM-3,B,2026-04-16T13:18:17.268708
ENR-01764,STU-0492,CRS-0026,SEM-2,B,2026-04-16T13:18:17.268712
ENR-01765,STU-0442,CRS-0013,SEM-2,B,2026-04-16T13:18:17.268716
ENR-01766,STU-0435,CRS-0004,SEM-5,A,2026-04-16T13:18:17.268722
ENR-01767,STU-0303,CRS-0049,SEM-6,D,2026-04-16T13:18:17.268726
ENR-01768,STU-0432,CRS-0040,SEM-6,D,2026-04-16T13:18:17.268730
ENR-01769,STU-0047,CRS-0020,SEM-6,D,2026-04-16T13:18:17.268734
ENR-01770,STU-0336,CRS-0032,SEM-6,C,2026-04-16T13:18:17.268738
ENR-01771,STU-0284,CRS-0031,SEM-5,B,2026-04-16T13:18:17.268742
ENR-01772,STU-0023,CRS-0026,SEM-3,W,2026-04-16T13:18:17.268748
ENR-01773,STU-0475,CRS-0027,SEM-1,D,2026-04-16T13:18:17.268752
ENR-01774,STU-0087,CRS-0048,SEM-4,B,2026-04-16T13:18:17.268757
ENR-01775,STU-0171,CRS-0047,SEM-2,B,2026-04-16T13:18:17.268761
ENR-01776,STU-0209,CRS-0038,SEM-2,A,2026-04-16T13:18:17.268767
ENR-01777,STU-0293,CRS-0058,SEM-3,B,2026-04-16T13:18:17.268771
ENR-01778,STU-0453,CRS-0007,SEM-5,A,2026-04-16T13:18:17.268775
ENR-01779,STU-0333,CRS-0054,SEM-4,F,2026-04-16T13:18:17.268779
ENR-01780,STU-0280,CRS-0010,SEM-3,A,2026-04-16T13:18:17.268783
ENR-01781,STU-0232,CRS-0060,SEM-6,A,2026-04-16T13:18:17.268787
ENR-01782,STU-0400,CRS-0048,SEM-1,A,2026-04-16T13:18:17.268791
ENR-01783,STU-0264,CRS-0026,SEM-3,A,2026-04-16T13:18:17.268795
ENR-01784,STU-0347,CRS-0022,SEM-1,B,2026-04-16T13:18:17.268810
ENR-01785,STU-0325,CRS-0060,SEM-1,B,2026-04-16T13:18:17.268815
ENR-01786,STU-0002,CRS-0016,SEM-5,B,2026-04-16T13:18:17.268821
ENR-01787,STU-0482,CRS-0027,SEM-6,C,2026-04-16T13:18:17.268825
ENR-01788,STU-0026,CRS-0006,SEM-3,A,2026-04-16T13:18:17.268835
ENR-01789,STU-0127,CRS-0016,SEM-6,W,2026-04-16T13:18:17.268839
ENR-01790,STU-0239,CRS-0032,SEM-3,B,2026-04-16T13:18:17.268845
ENR-01791,STU-0042,CRS-0020,SEM-4,F,2026-04-16T13:18:17.268849
ENR-01792,STU-0088,CRS-0012,SEM-6,B,2026-04-16T13:18:17.268853
ENR-01793,STU-0230,CRS-0016,SEM-5,A,2026-04-16T13:18:17.268859
ENR-01794,STU-0432,CRS-0051,SEM-4,C,2026-04-16T13:18:17.268864
ENR-01795,STU-0157,CRS-0008,SEM-5,W,2026-04-16T13:18:17.268868
ENR-01796,STU-0080,CRS-0033,SEM-1,A,2026-04-16T13:18:17.268872
ENR-01797,STU-0448,CRS-0007,SEM-6,D,2026-04-16T13:18:17.268876
ENR-01798,STU-0434,CRS-0004,SEM-3,A,2026-04-16T13:18:17.268880
ENR-01799,STU-0044,CRS-0027,SEM-3,A,2026-04-16T13:18:17.268884
ENR-01800,STU-0390,CRS-0006,SEM-2,A,2026-04-16T13:18:17.268889
ENR-01801,STU-0486,CRS-0023,SEM-2,B,2026-04-16T13:18:17.268893
ENR-01802,STU-0432,CRS-0007,SEM-1,A,2026-04-16T13:18:17.268897
ENR-01803,STU-0259,CRS-0018,SEM-1,W,2026-04-16T13:18:17.268901
ENR-01804,STU-0115,CRS-0026,SEM-3,A,2026-04-16T13:18:17.268905
ENR-01805,STU-0001,CRS-0029,SEM-2,C,2026-04-16T13:18:17.268911
ENR-01806,STU-0010,CRS-0025,SEM-5,C,2026-04-16T13:18:17.268915
ENR-01807,STU-0036,CRS-0024,SEM-3,C,2026-04-16T13:18:17.268919
ENR-01808,STU-0441,CRS-0023,SEM-5,B,2026-04-16T13:18:17.268923
ENR-01809,STU-0420,CRS-0003,SEM-3,A,2026-04-16T13:18:17.268927
ENR-01810,STU-0312,CRS-0048,SEM-6,D,2026-04-16T13:18:17.268931
ENR-01811,STU-0484,CRS-0040,SEM-4,B,2026-04-16T13:18:17.268935
ENR-01812,STU-0415,CRS-0011,SEM-3,B,2026-04-16T13:18:17.268939
ENR-01813,STU-0011,CRS-0026,SEM-6,W,2026-04-16T13:18:17.268943
ENR-01814,STU-0272,CRS-0037,SEM-2,B,2026-04-16T13:18:17.268948
ENR-01815,STU-0110,CRS-0043,SEM-4,D,2026-04-16T13:18:17.268953
ENR-01816,STU-0057,CRS-0033,SEM-2,A,2026-04-16T13:18:17.268957
ENR-01817,STU-0413,CRS-0029,SEM-1,C,2026-04-16T13:18:17.268961
ENR-01818,STU-0133,CRS-0021,SEM-6,B,2026-04-16T13:18:17.268965
ENR-01819,STU-0321,CRS-0057,SEM-3,A,2026-04-16T13:18:17.268969
ENR-01820,STU-0288,CRS-0030,SEM-5,C,2026-04-16T13:18:17.268973
ENR-01821,STU-0333,CRS-0021,SEM-4,A,2026-04-16T13:18:17.268977
ENR-01822,STU-0275,CRS-0050,SEM-6,A,2026-04-16T13:18:17.268982
ENR-01823,STU-0158,CRS-0012,SEM-5,W,2026-04-16T13:18:17.268986
ENR-01824,STU-0457,CRS-0036,SEM-4,B,2026-04-16T13:18:17.268990
ENR-01825,STU-0224,CRS-0053,SEM-6,A,2026-04-16T13:18:17.268996
ENR-01826,STU-0179,CRS-0018,SEM-1,C,2026-04-16T13:18:17.269000
ENR-01827,STU-0385,CRS-0054,SEM-3,B,2026-04-16T13:18:17.269004
ENR-01828,STU-0278,CRS-0018,SEM-6,B,2026-04-16T13:18:17.269010
ENR-01829,STU-0220,CRS-0047,SEM-6,A,2026-04-16T13:18:17.269014
ENR-01830,STU-0283,CRS-0011,SEM-1,B,2026-04-16T13:18:17.269018
ENR-01831,STU-0225,CRS-0054,SEM-3,B,2026-04-16T13:18:17.269022
ENR-01832,STU-0136,CRS-0060,SEM-5,A,2026-04-16T13:18:17.269026
ENR-01833,STU-0165,CRS-0051,SEM-6,D,2026-04-16T13:18:17.269030
ENR-01834,STU-0078,CRS-0010,SEM-1,F,2026-04-16T13:18:17.269035
ENR-01835,STU-0259,CRS-0045,SEM-3,A,2026-04-16T13:18:17.269039
ENR-01836,STU-0404,CRS-0042,SEM-1,B,2026-04-16T13:18:17.269047
ENR-01837,STU-0332,CRS-0013,SEM-1,F,2026-04-16T13:18:17.269051
ENR-01838,STU-0400,CRS-0041,SEM-6,A,2026-04-16T13:18:17.269055
ENR-01839,STU-0216,CRS-0036,SEM-6,A,2026-04-16T13:18:17.269059
ENR-01840,STU-0106,CRS-0049,SEM-1,A,2026-04-16T13:18:17.269063
ENR-01841,STU-0008,CRS-0036,SEM-6,B,2026-04-16T13:18:17.269067
ENR-01842,STU-0395,CRS-0044,SEM-4,B,2026-04-16T13:18:17.269071
ENR-01843,STU-0359,CRS-0054,SEM-3,D,2026-04-16T13:18:17.269075
ENR-01844,STU-0116,CRS-0014,SEM-6,A,2026-04-16T13:18:17.269081
ENR-01845,STU-0069,CRS-0048,SEM-1,A,2026-04-16T13:18:17.269085
ENR-01846,STU-0005,CRS-0040,SEM-6,D,2026-04-16T13:18:17.269089
ENR-01847,STU-0231,CRS-0002,SEM-5,A,2026-04-16T13:18:17.269093
ENR-01848,STU-0380,CRS-0059,SEM-2,A,2026-04-16T13:18:17.269098
ENR-01849,STU-0394,CRS-0048,SEM-2,D,2026-04-16T13:18:17.269102
ENR-01850,STU-0008,CRS-0050,SEM-1,D,2026-04-16T13:18:17.269106
ENR-01851,STU-0418,CRS-0016,SEM-5,B,2026-04-16T13:18:17.269110
ENR-01852,STU-0386,CRS-0021,SEM-6,F,2026-04-16T13:18:17.269114
ENR-01853,STU-0432,CRS-0029,SEM-3,D,2026-04-16T13:18:17.269118
ENR-01854,STU-0242,CRS-0046,SEM-4,C,2026-04-16T13:18:17.269122
ENR-01855,STU-0213,CRS-0048,SEM-4,B,2026-04-16T13:18:17.269126
ENR-01856,STU-0360,CRS-0056,SEM-1,C,2026-04-16T13:18:17.269130
ENR-01857,STU-0472,CRS-0015,SEM-4,C,2026-04-16T13:18:17.269135
ENR-01858,STU-0182,CRS-0032,SEM-2,B,2026-04-16T13:18:17.269139
ENR-01859,STU-0086,CRS-0033,SEM-2,A,2026-04-16T13:18:17.269143
ENR-01860,STU-0146,CRS-0050,SEM-5,A,2026-04-16T13:18:17.269147
ENR-01861,STU-0240,CRS-0022,SEM-6,C,2026-04-16T13:18:17.269152
ENR-01862,STU-0395,CRS-0056,SEM-2,A,2026-04-16T13:18:17.269155
ENR-01863,STU-0472,CRS-0005,SEM-5,B,2026-04-16T13:18:17.269160
ENR-01864,STU-0412,CRS-0045,SEM-6,B,2026-04-16T13:18:17.269165
ENR-01865,STU-0369,CRS-0009,SEM-6,F,2026-04-16T13:18:17.269169
ENR-01866,STU-0254,CRS-0029,SEM-5,A,2026-04-16T13:18:17.269173
ENR-01867,STU-0168,CRS-0056,SEM-5,A,2026-04-16T13:18:17.269177
ENR-01868,STU-0047,CRS-0006,SEM-3,D,2026-04-16T13:18:17.269181
ENR-01869,STU-0220,CRS-0048,SEM-5,A,2026-04-16T13:18:17.269185
ENR-01870,STU-0088,CRS-0024,SEM-4,B,2026-04-16T13:18:17.269190
ENR-01871,STU-0123,CRS-0028,SEM-3,C,2026-04-16T13:18:17.269193
ENR-01872,STU-0131,CRS-0017,SEM-6,D,2026-04-16T13:18:17.269197
ENR-01873,STU-0207,CRS-0013,SEM-5,B,2026-04-16T13:18:17.269201
ENR-01874,STU-0398,CRS-0049,SEM-3,C,2026-04-16T13:18:17.269206
ENR-01875,STU-0407,CRS-0050,SEM-6,A,2026-04-16T13:18:17.269210
ENR-01876,STU-0285,CRS-0030,SEM-3,A,2026-04-16T13:18:17.269214
ENR-01877,STU-0025,CRS-0048,SEM-1,A,2026-04-16T13:18:17.269218
ENR-01878,STU-0150,CRS-0048,SEM-3,A,2026-04-16T13:18:17.269224
ENR-01879,STU-0360,CRS-0048,SEM-3,W,2026-04-16T13:18:17.269229
ENR-01880,STU-0303,CRS-0027,SEM-1,B,2026-04-16T13:18:17.269233
ENR-01881,STU-0403,CRS-0016,SEM-4,A,2026-04-16T13:18:17.269237
ENR-01882,STU-0449,CRS-0009,SEM-2,A,2026-04-16T13:18:17.269241
ENR-01883,STU-0124,CRS-0006,SEM-2,D,2026-04-16T13:18:17.269246
ENR-01884,STU-0036,CRS-0023,SEM-3,C,2026-04-16T13:18:17.269250
ENR-01885,STU-0254,CRS-0022,SEM-4,B,2026-04-16T13:18:17.269254
ENR-01886,STU-0016,CRS-0015,SEM-3,C,2026-04-16T13:18:17.269258
ENR-01887,STU-0282,CRS-0016,SEM-4,B,2026-04-16T13:18:17.269262
ENR-01888,STU-0457,CRS-0028,SEM-6,A,2026-04-16T13:18:17.269267
ENR-01889,STU-0040,CRS-0007,SEM-6,B,2026-04-16T13:18:17.269271
ENR-01890,STU-0444,CRS-0005,SEM-2,A,2026-04-16T13:18:17.269275
ENR-01891,STU-0405,CRS-0009,SEM-5,B,2026-04-16T13:18:17.269279
ENR-01892,STU-0152,CRS-0035,SEM-2,A,2026-04-16T13:18:17.269283
ENR-01893,STU-0163,CRS-0014,SEM-6,F,2026-04-16T13:18:17.269287
ENR-01894,STU-0028,CRS-0043,SEM-2,A,2026-04-16T13:18:17.269291
ENR-01895,STU-0461,CRS-0004,SEM-5,C,2026-04-16T13:18:17.269295
ENR-01896,STU-0047,CRS-0046,SEM-6,C,2026-04-16T13:18:17.269299
ENR-01897,STU-0415,CRS-0009,SEM-2,W,2026-04-16T13:18:17.269303
ENR-01898,STU-0139,CRS-0026,SEM-6,B,2026-04-16T13:18:17.269307
ENR-01899,STU-0201,CRS-0020,SEM-1,B,2026-04-16T13:18:17.269311
ENR-01900,STU-0317,CRS-0016,SEM-3,B,2026-04-16T13:18:17.269317
ENR-01901,STU-0135,CRS-0047,SEM-4,A,2026-04-16T13:18:17.269321
